0	0	0	-699.727	0	0	0	-0.702722	0	0	0	-972.974	0	0	0	-298.57	0	0	0	-6.88918	0	0	0	-23.597	0	0	0	-7.10219	0	0	0	-6.37837	0	0	0	0.800798	0	0	0	-209.211	0	0	-61.88	-88.871	0	0	-291.601	-0.702764	0	0	8.91187	-4.6757	0	0	9.32899	-6.88918	0	0	5.05543	-88.3604	0	0	2.48765	-1.42652	0	0	1.00714	-25.8081	0	0	1.07714	-209.211	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-700	-24.2938	0	2.8	-340.436	5.3754	0	0	-17.9563	4.88627	0	0	-15.2069	3.22963	0	0	-2.77418	12.0309	0	0	3.43034	0	0	0	2.85585	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.234	-700	3.90828	0	4.193	-25.3476	6.1823	0	0	-16.7082	8.29859	0	0	-683.368	0	0	0	7.9249	0	0	0	5.93445	0	0	0	11.9563	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.31454	-699.79	5.91633	0	8.9292	-698.171	11.1602	0	0	-695.799	7.82707	0	0	8.91119	0	0	0	9.64701	0	0	0	13.3772	0	0	0	1.04933	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79099	-700	11.2451	0	8.3055	-698.297	15.8603	0	0	12.7572	0	0	0	9.99406	0	0	0	10.7746	0	0	0	10.8045	0	0	0	1.11038	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.636	-700	6.78415	0	10.9438	-691.214	10.0017	0	0	7.37251	0	0	0	10.5621	0	0	0	14.6169	0	0	0	9.47256	0	0	0	12.0822	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.02421	-699.79	5.47777	0	5.5758	-697.9	8.44538	0	0	-694.584	15.4969	0	0	12.4906	0	0	0	13.6642	0	0	0	12.6831	0	0	0	9.47968	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81497	-699.79	5.38109	0	4.0978	-696.624	4.44241	0	0	9.81229	0	0	0	15.2186	0	0	0	13.5257	0	0	0	11.6712	0	0	0	5.79029	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.77	-700	7.68023	0	6.57297	-698.688	7.85363	0	0	-694.448	9.81185	0	0	-698.028	14.4054	0	0	13.5864	0	0	0	10.9926	0	0	0	9.6453	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-700	0	0	5.313	-699.702	6.80868	0	5.46679	-698.894	10.8736	0	0	-698.157	13.4576	0	0	13.7894	0	0	0	14.3659	0	0	0	9.46342	0	0	0	7.14795	0	0	0	1	0	
