0	0	0	0.91	0	0	0	0.973	0	0	0	0.973	0	0	0	0.9919	0	0	0	0.999781	0	0	0	0	0	0	0	0.999271	0	0	0	0.999271	0	0	0	1.69998	0	0	0	0.9919	0	0	-700	0.973	0	0	0.9919	0.91	0	0	1.21017	0.9919	0	0	1.93649	0.999271	0	0	1.08381	0.91	0	0	1.9019	0.999934	0	0	1.29195	0.99757	0	0	1.00568	0.9919	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-700	0	0	0	0.7	0	0	0	1.69993	0	0	0	2.23062	0	0	0	2.99417	0	0	0	1.8638	0	0	0	1.7	0	0	0	1.063	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.91	0	0	0	0.91	0	0	0	3	0	0	0	3.06923	0	0	0	3.24274	0	0	0	1.85678	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-699.79	0	0	0	0.7	0	0	0	0.91	0	0	0	3.88168	0	0	0	4.23077	0	0	0	4.77284	0	0	0	2.39993	0	0	0	1.189	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-700	0	0	0	0.973	0	0	0	1.6919	0	0	0	1.9019	0	0	0	5.23061	0	0	0	5.23081	0	0	0	1.00567	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-700	0.91	0	0	0.99757	0	0	0	0.999271	0	0	0	0	0	0	0	5.99978	0	0	0	5.99998	0	0	0	1.29377	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-699.79	0	0	0.7	0.9919	0	0	0	0.973	0	0	0	1.82538	0	0	0	5.99706	0	0	0	2.25703	0	0	0	2.03775	0	0	0	1.00545	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9919	0	0	0	1.69757	0	0	0	5.81825	0	0	0	5.09	0	0	0	3.34419	0	0	0	1.6919	0	0	0	0.999271	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-700	1.4	0	0	1.2306	0	0	0	5.84384	0	0	0	5.99999	0	0	0	6	0	0	0	4.0019	0	0	0	0.91	0	0	0	0.999781	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-699.702	5.72647	0	0	3.18275	0	0	0	5.99836	0	0	0	6	0	0	0	5.99998	0	0	0	2.18865	0	0	0	1.12	0	0	0	0.999271	0	
